text,label
"ক্যান ইউ বেলিয়েভে ইট? কুৎসা তো সোশ্যাল সার্ভিসেস অরে সুঁচ আ টোটাল নিইটমিযার এটার মতো, তারা আমাদের common লোকেদের চিন্তা করে না এবং only ধনীদের আরও  rich হতে help করতে চায়। This is so অন্যায় and অবিচার, and it's making my life a living hell.    मैं अब इससे नहीं निपट सकता yah itana niraashaajanak hai ki kisee ko paravaah nahin hai. uh, main bhee nahin kar sakata. 😡",OFF
"ই'ম বিয়ন্ড ফ্রুস্ট্রেটেড উইথ টি লাক অফ ডাইভারসিটি এন্ড রিপ্রেসেন্টেশন ইন মেইনস্ট্রিম মুভিস! এটা একেবারেই অগ্রহণযোগ্য যে 21st century আমাদের সমান representation জন্য লড়াই করতে হবে। Hollywood continues to push the same ক্লান্ত বর্ণনা এবং হোয়াইটওয়াশ casts while ignoring the vast talents of people of color.  हमारी कहानियाँ और अनुभव मायने रखते हैं, और यह हॉलीवुड के लिए इसे प्रतिबिंबित करने का समय है। main apane khud ke laanat udyog mein adrshy aur haashie par mahasoos karane ke lie beemaar aur thak gaya hoon.",OFF
"ই'ম অবসোলুটলি ডিসপিপিনটেড বি টি ওভারেমফাসিস ও রেমাকেস, শেকলস, এন্ড ফ্রাঞ্চিসেস ইন হলিউড! মূল গল্প বলার এবং ঝুঁকি নেওয়ার কী হয়েছিল? মনে হচ্ছে আজকাল অন্য প্রতিটি মুভি একটি lazy cash grab, প্রকৃত সৃজনশীলতার পরিবর্তে nostalgia এবং name recognition উপর নির্ভর করে We deserve better than recycled প্লট এবং ক্লান্ত characters. हॉलीवुड को इसे सुरक्षित खेलना बंद करने और नई, नई कहानियों पर संभावनाएं लेने की जरूरत है जो सीमाओं को धक्का देती हैं और हमारी धारणाओं को चुनौती देती हैं। main usee puraanee cheez se thak gaya hoon, aur mujhe pata hai ki main kuchh aur chaahane vaala akela nahin hoon.",OFF
"ই'ম সো অন্যয়েড বি টি পারসিসটেন্ট উসে অফ হার্মফুল স্টেরিওটিপিএস এন্ড ট্রোপেস ইন ফিল্ম! এটি 2023, এবং আমরা এখনও একই ক্লান্ত পুরানো cliches and offensive ব্যঙ্গচিত্রগুলিকে ""entertainment"" হিসাবে ছেড়ে দেওয়া দেখতে পাচ্ছি। Hollywood needs to do better than relying on অলস, ক্ষতিকারক tropes that perpetuate harmful stereotypes and hurt সমগ্র সম্প্রদায়কে  हम ऐसी फिल्मों के लायक हैं जो सभी लोगों का उत्थान और जश्न मनाती हैं, न कि केवल वही पुरानी थकी हुई, हानिकारक कथाएँ जो अच्छे से अधिक नुकसान करती हैं। main yah mahasoos karate-karate thak gaya hoon ki main kisee tarah kee kattarata ya bhedabhaav ke bina kisee philm ka aanand bhee nahin le sakata.",OFF
"ই'ম সো ইররিততেদ বি [আক্তার'স নাম]'স রিসেন্ট অফ-স্ক্রিন বিহেভিয়ার/কন্ট্রোভার্সিয়াল স্টেটমেন্টস! প্ল্যাটফর্ম এবং প্রভাব আছে এমন কাউকে এমন harmful and destructive way. ব্যবহার করা দেখে এটা incredibly হতাশাজনক। Their কথা এবং কর্মের have real consequences, and it's time for them to be held জবাবদিহি for their behavior.   मैं अच्छे विवेक के साथ किसी ऐसे व्यक्ति का समर्थन नहीं कर सकता जो नुकसान और भेदभाव को बढ़ावा देता है, और मुझे उम्मीद है कि अन्य लोग इस तरह के व्यवहार के खिलाफ बोलने में मेरा साथ देंगे। hamen janata kee najaron mein unase behatar maang karane aur unhen uchch star par rakhane kee jaroorat hai.",OFF
"ই'ম সো উঁহাপি উইথ টি হাই টিকেট প্রিসিশ এন্ড এক্সপেন্সিভ কন্সেশনস এত মুভি থেয়াতেরস! এটা হাস্যকর যে শুধুমাত্র একটি সিনেমা দেখতে আমাদের an arm and a leg দিতে হবে, এবং তারপরে popcorn একটি বাক্স এবং একটি drinks জন্য আরও বেশি ঝাঁকুনি পেতে হবে। It feels like we're being taken সুবিধা, and it's ন্যায্য নয় फिल्मों में जाना एक मजेदार और सस्ती सैर हुआ करता था, लेकिन अब यह एक ऐसी विलासिता बन गई है जिसे कई लोग वहन भी नहीं कर सकते। moovee thietaron ke lie samay aa gaya hai ki ve hamen keval laabh ke srot ke roop mein dekhane ke bajaay apane graahakon ko mahatv dena shuroo karen aur hamaare saath sammaan se pesh aaen.",OFF
"ইম বিয়ন্ড ফ্রেন্ডস্ট্রেটেড উইথ টি প্রেভ্যালেন্স অফ স্পিলস এন্ড লেক্স অনলাই থাৎ রুইন টি মুভি-ওয়াচিং এক্সপেয়েন্স! দেখে মনে হচ্ছে যখনই  a new movie comes out, সেখানে লোকেরা সেখানে অন্য সবার জন্য এটি spoil  করার অপেক্ষায় থাকে। It's not fair to those of us who want to সিনেমা উপভোগ without having the প্লট নষ্ট for us.  ये स्पॉइलर और लीक फिल्म निर्माताओं और प्रशंसकों दोनों के लिए परम अनादर हैं, जो इन फिल्मों के आने का बेसब्री से इंतजार कर रहे हैं। yah samay hai ki log doosaron ke lie kuchh vichaar aur sammaan dikhaana shuroo karen aur baakee sabhee ke lie maza barbaad karana band karen.",OFF
"ই'ম সো ডিস্যাপ্পোইন্টেড উইথ টি ফিল্ম এডাপটেশন অফ [বুক/প্লে/এটিকে.] ্থাৎ কমপ্লেটেলি মিসেড টি মার্ক এন্ড ফাইলেড তো দ জাস্টিস তো টি অরিজিনাল সোর্স মেটেরিয়াল আপনি যা পছন্দ করেন এবং লালন করেন তা big screen এত খারাপভাবে translate করা দেখে frustrating  It's clear that the নির্মাতারা didn't understand or সম্মান the source material, and it's অপমানজনক to the fans who have a deep connection to the story.  हॉलीवुड को एक लोकप्रिय संपत्ति को भुनाने के एक और तरीके के रूप में अनुकूलन को रोकने की जरूरत है, और मूल रचनाकारों और प्रशंसकों के लिए कुछ सम्मान दिखाना शुरू करना चाहिए। stoodiyoj ke lie anukoolan ko gambheerata se lena shuroo karane aur mool kaam ke dil aur aatma ko paanee dena band karane ka samay aa gaya hai.",OFF
"ইম সো অন্যয়েড বি টিওভারউসে অফ কেজি এন্ড স্পেশাল এফেস ইন মুভিস, হোইচ অফটন ডেট্রেক্ট ফ্রেম স্টোরিটেলিং! মনে হচ্ছে হলিউড একটি আকর্ষক গল্প বলার চেয়ে  flashy visuals নিয়ে বেশি concerned These excessive effects can be প্রতিরোধ্য and বিক্ষিপ্ত from the heart of the movie.  फिल्म निर्माण की रचनात्मकता और कलात्मकता को कंप्यूटर जनित तमाशा के लिए पीछे ले जाना निराशाजनक है। main un dinon ko yaad karata hoon jab philmen keval aakarshak prabhaavon par bharosa karane ke bajaay ek behatareen kahaanee bataane ke lie majaboot lekhan aur pradarshan par nirbhar karatee theen.",OFF
"ই'ম সো ডিস্যাপ্পোইন্টেড বি টি এক্সসিসিভে ফোকাস ও বাক্স অফিস নাম্বারস ইন হলিউড, হোইচ অফটন কেস এত টি এক্সপেন্স অফ আর্টিস্টিক মেরিট! দেখে মনে হচ্ছে স্টুডিওগুলি meaningful, thought-provoking movies তৈরি করার চেয়ে দ্রুত অর্থ উপার্জনের সাথে more concerned The emphasis on profit margins has led to a একত্রিতকরণ of the industry, with মৌলিকতা এবং সৃজনশীলতা taking a backseat to formulaic blockbusters. यह हॉलीवुड के लिए कलात्मक योग्यता का मूल्यांकन करने और मूल, अभिनव फिल्मों पर जोखिम लेने का समय है जो हमारी धारणाओं को चुनौती देते हैं और सीमाओं को आगे बढ़ाते हैं। ham pooree tarah se laabh ko adhikatam karane ke uddeshy se ek aur kukee-katar blokabastar se behatar ke laayak hain.",OFF
"ই'ম সো ইররিততেদ বি টি লাক অফ রিকগনিশন ফর ইন্ডিপেন্ডেন্ট ফিল্মস এন্ড ফিল্মমাকের্স এত মেজর অ্যাওয়ার্ড সেরেমনিজ! একই big-budget, studio-backed movies সমস্ত প্রশংসা পেতে দেখে হতাশাজনক, যখন স্বাধীন চলচ্চিত্র এবং তাদের creators are overlooked করা হয় These smaller films often push boundaries and explore অনন্য দৃষ্টিভঙ্গি, and it's a লজ্জাজনক that they're not given the recognition they deserve.   यह अवार्ड शो के लिए स्वतंत्र आवाज़ों और दृष्टिकोणों को महत्व देना शुरू करने और उन्हें टेबल पर सीट देने का समय है। aaie us kalaatmakata aur rachanaatmakata ka jashn manaen jo svatantr philmen banaane mein jaatee hai, aur hamaare saanskrtik paridrshy ko aakaar dene mein unakee mahatvapoorn bhoomika ko pahachaanen.",OFF
"ই'ম সো ফ্রুস্ট্রেটেড উইথ [মুভি'স নাম] এক্সসেসিভ রুন্টিমে ওর পুওর পাসিং এটা অগ্রহণযোগ্য যে ফিল্মমেকারদের bloated, slow-moving movies  সাথে waste our time অনুমতি দেওয়া হয় যা অনেক বেশি সময় ধরে টানা যায়। We deserve better than being forced to sit through অন্তহীন ফিলার এবং অর্থহীন দৃশ্যেরthat add nothing to the story.  हॉलीवुड के लिए समय आ गया है कि वह हमारे समय का मूल्यांकन करना शुरू करे और हमारी ध्यान अवधि का सम्मान करे। aaie maang karen ki philmon ko ek uchit lambaee tak sampaadit kiya jae aur pesing chust aur aakarshak ho.",OFF
"ইম সোয়েড বি টি কনস্টার্ট ইন্টাররূপশন্স ফ্রেম কমেরসিয়াল এন্ড ট্রেইলার্স বিফোর এ মুভি স্টার্ট! এটা যথেষ্ট খারাপ যে আমাদেরকে অত্যধিক  ticket prices and concessions fees দিতে হবে, কিন্তু এখন সিনেমা শুরু হওয়ার আগেই আমরা endless ads and trailers মধ্য দিয়ে বসে থাকতে বাধ্য হচ্ছি It's a blatant cash grab from the থিয়েটার এবং স্টুডিও, and it's অপমানজনক to the audience who just wants to watch the movie they paid for.  मूवी थिएटरों के लिए अपने ग्राहकों का सम्मान करना शुरू करने और विज्ञापनों और ट्रेलरों पर कटौती करने का समय आ गया है। aaie ek behatar philm dekhane ke anubhav kee maang karen aur is apamaanajanak aur laalachee pratha ka ant karen.",OFF
"ইম সো ডিস্যাপ্পোইন্টেড বি [মুভি'স নাম] থাৎ ফাইলেড তো লাইভ উপ তো ময় এক্সপেক্টশন! একটি সিনেমার জন্য এত বেশি hype and excitement  তৈরি করা দেখতে frustrating  যা শেষ পর্যন্ত কম পড়ে। The marketing machine behind it promised so much, but the চূড়ান্ত পণ্যটি was a letdown.   यह हॉलीवुड के लिए दर्शकों के साथ ईमानदार होना शुरू करने का समय है कि वे क्या कर रहे हैं, और फिल्मों को बेचने के लिए आकर्षक ट्रेलरों और मार्केटिंग नौटंकी पर भरोसा करना बंद कर दें। aaie udyog se adhik paaradarshita aur praamaanikata kee maang karen, aur philm nirmaataon aur stoodiyo ko unake vaadon ko poora karane ke lie javaabadeh thaharaen.",OFF
"ই'ম সো ইরিতেদ বি টি ইনকোনসিডেরতে অডিয়েন্স মেম্বারস ওহ টক আমাদের উসে ঠাইৎ ফোনস ডুরিং আ মুভি! এটি চলচ্চিত্র নির্মাতা, অভিনেতা এবং থিয়েটারের অন্যান্য লোকেদের জন্য disrespectful যারা কেবল enjoy the movie in peace উপভোগ করতে চান। We pay good money for the privilege of seeing a movie on the big screen, and it's খুব বেশি নয় to ask that people শান্ত এবং শ্রদ্ধাশীল during the show. समय आ गया है कि मूवी थिएटर अपने ग्राहकों के लिए शिष्टाचार और सम्मान के बुनियादी नियमों को लागू करना शुरू करें। aaie ek behatar philm dekhane ke anubhav kee maang karen aur is asabhy aur vichalit karane vaale vyavahaar ko samaapt karen.",OFF
"ইম সোন্ডের হেলমেট বিটি কোয়ালিটি অফ এক্টিং এর স্টোরিটেলিং ইন [মুভিস নাম]! যখন এটি সত্যিই একটি mediocre or even a bad ফিল্ম হয় তখন একটি চলচ্চিত্র এত বেশি  hype and attention পেতে দেখে depressing The actors' performances were নিস্তেজ, প্লট ছিল ক্লিচ এবং অনুমানযোগ্য, and the pacing was all over the place. यह हॉलीवुड के लिए अपने मानकों को ऊपर उठाने और अपने फिल्म निर्माताओं और अभिनेताओं से अधिक मांग करने का समय है aaie adhik rachanaatmakata aur naveenata kee maang karen, aur gunavatta vaalee philmen dene ke lie udyog ko javaabadeh thaharaen jo vaastav mein prachaar ke yogy hain.",OFF
"ই'ম সো উপসেট উই লাক অফ অপর্চুনিটিজ এন্ড রিকগনিশন ফর ডিভার্স এন্ডেরেপ্রেসেন্টেড ট্যালেন্ট ইন টিল্ম ইন্ডাস্ট্রি! একই মুখ এবং গল্প বারবার বলা দেখতে হতাশাজনক, যখন প্রতিভাবান  talented filmmakers, actors, and writers উপেক্ষা করা হয় এবং undervalued করা হয়। It's time for Hollywood to start prioritizing বৈচিত্র্য এবং অন্তর্ভুক্তিকে, and to actively seek out and uplift নিম্নবর্ণিত কণ্ঠস্বর आइए मांग करें कि उद्योग हमारे समाज की वास्तविक विविधता को दर्शाता है, और सभी के पास फिल्म की दुनिया में सफल होने और अपनी पहचान बनाने का समान अवसर है। ham ek aise philm udyog ke laayak hain jo vaastav mein ham sabhee ka pratinidhi ho, na ki keval kuchh chuninda logon ka.",OFF
"ই'ম সোস্ট্রেটেড বিটি টি ইনক্রিসিং রিলায়েন্স ও স্ট্রিমিং প্লাটফর্মস, লিডিং তো ফেয়ার থিয়েট্রে সংযুক্তিএসেস! স্ট্রিমিং পরিষেবাগুলিতে একচেটিয়াভাবে এতগুলি দুর্দান্ত সিনেমা মুক্তি দেওয়া দেখে dissapointing, যখন সিনেমা থিয়েটারের অভিজ্ঞতা less and less common হয়ে উঠছে There's something special about watching a movie on the বড় পর্দায়, with a group of অপরিচিত লোক who are all experiencing the same thing together.  यह हॉलीवुड के लिए नाटकीय अनुभव को फिर से प्राथमिकता देना शुरू करने और फिल्म उद्योग में इसके महत्व को पहचानने का समय है। aaie adhik philmon kee maang karen jo sinemaagharon mein rileej hon, aur aaie ham apane sthaaneey moovee thietaron ka samarthan karen taaki ve hamen yah anootha aur avismaraneey anubhav pradaan karana jaaree rakh saken.",OFF
"ইম সো অন্যয়েড বি টি ওভারেক্সপোসারে অফ সার্টাই অক্টর্স অর ডিরেক্টরস ইন টি ইন্ডাস্ট্রি! হলিউডের জন্য সময় এসেছে কিছু risks and discovering new talent, একই old faces উপর বারবার নির্ভর করার পরিবর্তে। We deserve to have a film industry that is ক্রমাগত বিকশিত and pushing the boundaries of what's possible, not just sticking to what's নিরাপদ এবং পরিচিত आइए हमारे मनोरंजन में अधिक विविधता और विविधता की मांग करें, और आने वाले अभिनेताओं, निर्देशकों और लेखकों का समर्थन करें जो अपना नाम बनाने की कोशिश कर रहे हैं। ham ek aise philm udyog ke hakadaar hain jo lagaataar vikasit ho raha hai aur jo sambhav hai usakee seemaon ko aage badha raha hai, na ki keval surakshit aur parichit hone ke lie.",OFF
"ই'ম সো ডিস্যাপ্পোইন্টেড বিটি ট্রেন্ড অফ প্রিওরিজিঙ্গ ইন্টারন্যাশনাল মার্কেট আপিল ওভার আর্টিস্টিক ইনটিগ্রিটি! দেখে মনে হচ্ছে আজকাল প্রতিটি সিনেমা international box office  এক নজরে তৈরি হচ্ছে, integrity and passion সাথে একটি দুর্দান্ত গল্প বলার উপর focus করার পরিবর্তে।  Let's demand more movies that are made for the শিল্পের প্রতি ভালবাসা, not just for the সম্ভাব্য লাভ हम एक ऐसे फिल्म उद्योग के हकदार हैं जो रचनात्मकता, मौलिकता और कलात्मक जोखिम लेने को महत्व देता है, न कि केवल बाजारवाद को। yah holeevud ke lie kala ko vaanijy se pahale rakhana shuroo karane ka samay hai, aur yah yaad rakhane ke lie ki vaastav mein ek mahaan philm kya hai - ek aakarshak kahaanee, achchhee tarah se bataee gae",OFF
"ইম সো ফ্রুস্ট্রেটেড বি টি লাক অফ ফান্ডিং এন্ড সাপোর্ট ফর স্মলেল, ইন্ডিপেন্ডেন্ট ফিল্মস এন্ড প্রজেক্টস! মনে হচ্ছে প্রতিবারই সত্যিকারের original and exciting film বের হলে, এটি সাম্প্রতিক  blockbuster or franchise movie মুভি দ্বারা ছাপিয়ে গেছে। Let's demand more স্বীকৃতি এবং সম্মান for the independent filmmakers who are pushing the সীমানা of what's possible in cinema  हम एक ऐसी फिल्म इंडस्ट्री के हकदार हैं जो सिर्फ प्रॉफिट मार्जिन नहीं बल्कि क्रिएटिविटी, इनोवेशन और इंडिपेंडेंट थिंकिंग को महत्व देती है। yah samay holeevud ke lie mahaan philm nirmaataon aur kalaakaaron kee agalee peedhee ka samarthan karake sinema ke bhavishy mein nivesh shuroo karane ka hai.",OFF
"যুগ, ই এম সো ডিসগাস্টেড বি সাকিব আল হাসান এন্ড লিটন দাস রাইট নাউ. তারা কি পারফর্ম করতে পারে না যখন এটি actually   গুরুত্বপূর্ণ? They are supposed to be professional cricketers but they couldn't even handle থাকলেও গুরুত্বপূর্ণ  of a crucial match  समय और संसाधनों की क्या बर्बादी! मैं उनसे बहुत निराश हूं और मुझे उम्मीद है कि वे बाकी सीज़न के लिए बेंच पर रहेंगे chalo, doston - apane khel ko aage badhao ya bas kho jao! 🙄🤦‍♀ #niraash",OFF
"ও মাই গড  টীম , সো ফ্রুস্ট্রেটেড রন আমরা ধারাবাহিক অংশীদারিত্ব গঠন করতে পারি না যার কারণে আমরা we're performing poorly 🙄   it's like no one knows how to work together হয় এবং এটা   holding us back   पता नहीं क्या करना है shaayad hamen chhod dena chaahie 😒 #teemabildingaphel",OFF
"সাকিব আল হাসান'স বোলিং হস্ বিন সুঁচ আ দিশাপ্পোইন্টমেন্ট লাটলি! আমি বলতে চাচ্ছি, আসুন, গুরুত্বপূর্ণ পরিস্থিতিতে expectations for him   উচ্চ প্রত্যাশা ছিল এবং সে ঠিক করতে পারেনি  It's frustrating to watch someone with so much দেখতে হতাশাজনক constantly underperform मुझे नहीं पता कि उसके साथ क्या हो रहा है, लेकिन उसे वास्तव में अपने खेल में सुधार करने की जरूरत है। eemaanadaaree se kahoon to main abhee bahut niraash hoon. 😒 #shakibalhasan #andaraparaphorming",OFF
"অন্য! লিটন দাস'স ব্যাটিং টেকনিক  স আননোয়িং! সে কি বুঝতে পারছে না যে সে  professional  দলের হয়ে খেলছে?  I mean, come on! He needs to get his act together হবে এবং একজন   playing like a real player  पता नहीं क्यों कोच उसे टीम में भी रखता है। uh, dekhane mein bahut niraasha hotee hai! 🤦‍♀ #baidade #kriket",OFF
"ই ক্যান'ত বেলিয়েভে হাউ উলফের ইট ইস তো বা টি অনলি ওয়ান ওহ কার্স এবাউট টি টীম'স সাকসেস!  😡🤬 আমি এটিতে অনেক সময় এবং প্রচেষ্টা দিয়েছি  this, but it মনে হচ্ছে অন্য কেউ পদক্ষেপ নিতে এবং তাদের অংশ করতে ইচ্ছুক নয়। It's so হতাশাজনক and demotivating मुझे ऐसा लगता है कि मैं ही अकेला हूं जो वास्तव में जीतना चाहता हूं। यदि आप एक साथ सफलता प्राप्त करने के लिए प्रतिबद्ध नहीं हैं तो टीम में होने का क्या मतलब है? oh, mera kaam ho gaya. 😒 #teem varkaphel",OFF
"যুগ, ই ক্যান'ত ইভেন উইথ ঠেশে টিমমেটস! তাদের মাঠের বাইরের no on-field chemistryএবং এটি আমাদের খেলাকে মারাত্মকভাবে প্রভাবিত করতে শুরু করেছে t's like they don't even care about winning or প্রচেষ্টা নির্বাণin any effort.  मुझे नहीं पता कि मैं उनके साथ काम करने की कोशिश करने से भी क्यों कतराता हूं। यह निराशाजनक और निराशाजनक है, और मैं इसके ऊपर हूं agar ve kadam badhaana aur kaam mein lagaana shuroo nahin karate hain, to main baahar ho jaoonga. 🙄",OFF
"যুগ, ক্যান'ত বেলিয়েভে সাকিব আল হাসান মেসেজ উপ এগেইন! প্রতিভা এবং অভিজ্ঞতার what waste He had one job and couldn't even এটিকে পুঁজি  on it. . किसी को इतनी क्षमता के साथ लगातार खराब प्रदर्शन करते देखना बहुत निराशाजनक है kisee ko itanee kshamata ke saath lagaataar kharaab pradarshan karate dekhana bahut niraashaajanak hai",OFF
"সিরিয়াসলি?! লিটন দাস নীডস তো গেট্ হিস্ একট তোগেথের! 😡🤬 তিনি মাঠের বাইরে সম্পূর্ণ playing like a  অপেশাদারের মতো খেলছেন।  I can't believe how many catches he's সে কতটা ক্যাচ and how many opportunities he's dropped. ऐसा लगता है कि वह कोशिश भी नहीं कर रहा है! उह, वह हमारे लिए पूरा खेल बर्बाद कर रहा है mujhe nahin pata ki ve use khelane kyon dete rahate hain. 🤦‍♀ #litanadaas",OFF
যুগ! ই'ম স অন্যয়েড এন্ড উপসেট রাইট নাউ! চাপের পরিস্থিতি সামলাতে না পারা আমার দলের losses for my team.  I just can't seem to get it together when the stakes are high and it's really হতাশাজনক   मुझे ऐसी विफलता महसूस हो रही है और मैं सभी को निराश कर रहा हूं। mujhe nahin pata ki sudhaar ke lie kya karana chaahie aur isase mujhe apanee kshamataon par sandeh ho raha hai. 😔,OFF
"যুগ, ক্যান'ত বেলিয়েভে হাউ উঁপরেপারেড এন্ড ক্লায়েলেস সোমে পিপল অরে হোয়েন ইট কেস তো স্পোর্টস! এটা এমন যে তারা বিভিন্ন খেলার কন্ডিশনের সাথে খাপ খাইয়ে নেওয়ার জন্য winning or putting  করার বিষয়ে চিন্তাও করে না It's so frustrating to watch them flounder and make the same mistakes এবং বারবার একই   मतलब, चलो, यह रॉकेट साइंस नहीं है! वास्तव में किसी काम में लगाना और रणनीति के बारे में सोचना कितना कठिन है eemaanadaaree se, kabhee-kabhee mujhe aashchary hota hai ki main in maichon ko dikhaane se bhee kyon pareshaan hoon. 🙄",OFF
"ক্যান ইউ বেলিয়েভে হাউ স্টুপিড সাকিব আল হাসান ওয়াস উইথ হিস্ পুওর শট সিলেকশন? তার কাছে বড় স্কোর করার নিখুঁত সুযোগ score big, but he সে তার বোকা ভুল দিয়ে সব ছুড়ে ফেলেছে। I mean, come on man, get your act ek সাথে করুন! उसे खेल में सर्वश्रेष्ठ में से एक माना जाता है, लेकिन वह स्पष्ट रूप से दबाव नहीं झेल सकता। yah dekhana bahut niraashaajanak hai aur mujhe vishvaas nahin ho raha hai ki mainne is gadabadee ke lie apana samay barbaad kar diya.",OFF
"লিটন দাস ইস সিরিয়াসলি গেটিং অং মই নেভেস উইথ হিস্ টেররিবলে এবিলিটি তো রোটেট টি স্ট্রাইক এন্ড বিল্ড মোমেন্টাম ইন টি মিডল ওভারস! আমি বলতে চাচ্ছি,friend, এটা এত hard নয়! He's ruining the entire team's momentum করছে এবং এটা   so frustrating to watch.  मुझे नहीं पता कि मैं इसमें से कितना अधिक ले सकता हूं। agar vah jald hee aakaar nahin leta hai, to main apana dimaag kho sakata hoon. 😠 #naaraaj #kriketasamasyaen",OFF
"ই জাস্ট ডন'ত উন্ডারস্ট্যান্ড হোয় ই এম নোট্ ইম্প্রোভিং ডেসপিতে টি টীম'স ইনভেস্টমেন্ট ইন ময় ডেভেলপমেন্ট! এটা হতাশাজনক এবংdisappointing to  অগ্রগতি না দেখা এবং অনুভব করা যে আমি প্রত্যাশা পূরণ করছি না I don't know what else to do or how to improveহবে, এবং এটি it's making me doubt my abilities वह पूरी टीम की गति को बर्बाद कर रहा है shaayad main is bhoomika ke lie bilkul bhee taiyaar nahin hoon. saans. 😔",OFF
"সাকিব আল হাসান রিয়েলি সুক্ষ লাটলি! 🤬👎 আমি বিশ্বাস করতে পারছি না যে তিনি with both bat and ball উভয়ের সাথে কতটা বেমানান। What a waste of talent! I used to be এত বড় ভক্ত ছিলাম of his, but now I can't even stand to watch him play ऐसा लगता है कि उसे अब खेल की भी परवाह नहीं है। use apane abhinay ko ek saath laane aur pahale kee tarah pradarshan karana shuroo karane kee jaroorat hai. #niraash",OFF
"ই ক্যান'ত ইভেন উইথ লিটন দাস এন্ড হিস্ স্ট্রাগগলেস তো এডাপ্ট তো ডিফারেন্ট পিচ কন্ডিশনস এন্ড অপ্পনেন্টস তিনি একজন পেশাদার ক্রিকেটার হওয়ার cricketer, but he can't অভিনয় একসাথে করতে পারেন বলে মনে হচ্ছে না। It's soহতাশাজনক to watch him play, he's just not cut out for this मेरा मतलब है, अपने खेल को समायोजित करना कितना कठिन है? vah sirph bahaane bana raha hai aur prayaas nahin kar raha hai. uh, main usake oopar hoon. 😒",OFF
"হেড ইন টাইম অর স্থানীয় কিষাণ বাজারে আজ! ভালো লাগলো অনেক ট্যালেন্টেড
দোকানি তারা তাদের পণ্য দেখাচ্ছিল they are fresh products to homemade crafts. The live music পরিবেশের সাথে
খুবই চমৎকার ভাবে যাচ্ছিল and the community split was truly uplifting.  यदि आपने पहले से नहीं किया है, तो मैं दृढ़ता से सुझाव देता हूं कि आप अगली बार ऐसा करें। Ṭēkasa'i byabasā samarthana
āmādēra pratibēśīdēra sāthē kāja karā ēbaṁ sanyōga karā āmādēra sampradāẏakē biśēṣa karē tōlē!",NOT
"শুনিয়ে সব লগ! মাইন্ চাহতা থা
কাল প্যাডস কী সাফী পারিওজানা মেইন ভাগ লেনে কা মেরা অনুভাব সাঝা করেন. সেখানে আমরা প্লাস্টিকের বোতল
কুড়াচ্ছিলাম পলিথিন সরাছিলাম and plant new flowers in our park.   It was such a full feeling experience
 to come together with our community and positive প্রভাব আমাদের পরিবেশে। हमारे समुदाय के साथ आना और हमारे परिवेश में सुधार करना एक ऐसा संतुष्टिदायक अनुभव था। Ēṭā āścaryajanaka yē yakhana āmarā
 āmarā kāja karalē kī pārthakya karatē pāri.",NOT
"বাস হেড যেন অদ্ভুত সময় খেল রাহা হাই
 মেড়ে প্যারে দোস্ত কে সাথে সাতরঞ্জ করে খেল. আমাদের সবারই উচিত ঘরোয়া
ভাবে প্রতিযোগিতামূলক game খেলা and test our strategic thinking skills. We had some intense moment but
খেলার মধ্যে প্রচুর হাসাহাসি করেছি and good conversation throughout the game. अंत में हम दोनों परिणाम से संतुष्ट महसूस करते हुए चले जाते हैं और अगले गेम की प्रतीक्षा करते हैं। Ēmana bandhutbapūrṇa khēlā āra kāra bhālō lāgē
ēṭā ki upabhōga karē? Ēkhānē āpanāra priẏa kauśala ratna jan'ya āmādēra supāriśa!",NOT
"অভি অভি মেনে এক নেচারাল ডকুমেন্টরি দেখা হেই অর খুবই আচ্ছা থা আমাদের গ্রহটিকে এত এত অনন্য
করে তুলতে different species have roles এবং তাদের আত্মনির্ভরশীলতা জটিল ভারসাম্যকে রক্ষা করে। We must appreciate and protect
 those ecosystem for আমাদের ভবিষ্যৎ প্রজন্মের মঙ্গলের জন্য।  आइए हम सब प्रकृति के चमत्कारों और अपने पौधों के प्राकृतिक संसाधनों के संरक्षण के महत्व पर विचार करने के लिए कुछ समय निकालें। Manē rākhabēna, āmarā karēchi
pratiṭi kāja, baṛa bā chōṭa, āmādēra bāṛira jībabaicitrya sanrakṣaṇē ēkaṭi pārthakya karatē pārē.",NOT
"ঘাড় কা খানেমে কুছ আলাগ হি বাত হে মুভি আগার দোস্ত কি সাত হো এতে করে শুধুমাত্র মানুষের মাঝে
দুরুত কমে না it also show অন্যের প্রতি তোমার দৃষ্টিভঙ্গি। Are you busy please had some
friends over and আমরা একসাথে রান্না করেছি and make a strom in the kitchen.  मैं अनुभव को दोहराने के लिए उत्सुक हूं क्योंकि यह बहुत सुखद और अविस्मरणीय था। Ēkasāthē rānnā samparkē
āmi ēmana kichu yā lōkēdēra kāchē niẏē āsē ēbaṁ āmi manē kari āmādēra sakalēra jībanē ēṭira āra'ō kichuṭā praẏōjana.",NOT
